Frame Number,Vehicle,License Plate,Average Score
196,motorcycle_23.0,17B4-34807,0.8093140092160966
197,motorcycle_12.0,37P1-17406,0.76647330654992
197,car_16.0,30F-96054,0.6446210779249668
197,motorcycle_19.0,29P1-38569,0.8414693739679124
197,motorcycle_21.0,17B4-34807,0.8044765459166633
197,motorcycle_22.0,29H1-05053,0.6620843244923486
197,motorcycle_23.0,17B4-34807,0.7836436132589976
198,motorcycle_12.0,37P1-17406,0.7485697269439697
198,car_16.0,30F-96054,0.6251256708055735
198,motorcycle_17.0,29S-65565,0.859175406396389
198,motorcycle_19.0,29P1-38569,0.8749341037538316
198,motorcycle_21.0,17B4-34807,0.8057182331879934
198,motorcycle_22.0,29H1-85853,0.8771048055754768
198,motorcycle_23.0,17B4-34807,0.8121986389160156
198,motorcycle_24.0,29H1-85853,0.8950815863079495
199,car_16.0,30F-96054,0.6563169695436954
199,motorcycle_17.0,29F5-65565,0.7811549123790529
199,motorcycle_19.0,29P1-38569,0.9003165231810676
199,motorcycle_21.0,17B4-34807,0.8430431154039171
199,motorcycle_22.0,29H1-85853,0.9250224166446261
199,motorcycle_23.0,17B4-34807,0.8415034413337708
199,motorcycle_24.0,29H1-85853,0.9179336362414889
200,car_16.0,30F-96054,0.5437888354063034
200,motorcycle_17.0,29F5-5565,0.808349683880806
200,motorcycle_19.0,29P1-38569,0.9039915800094604
200,motorcycle_21.0,17B4-34807,0.82068755891588
200,motorcycle_22.0,29H1-85853,0.9316838052537706
200,motorcycle_23.0,17B4-34807,0.828525980313619
200,motorcycle_24.0,29H1-85853,0.9312474926312765
201,motorcycle_12.0,39P1-17406,0.7295172446303897
201,car_16.0,30F-96054,0.5658052638173103
201,motorcycle_17.0,29F5-5565,0.86153195053339
201,motorcycle_19.0,29P1-38569,0.840811335378223
201,motorcycle_21.0,17B4-34807,0.8894248273637559
201,motorcycle_22.0,29H1-85853,0.9338706533114115
201,motorcycle_23.0,17B4-34807,0.9039191471205817
201,motorcycle_24.0,29H1-85853,0.9340599179267883
202,motorcycle_12.0,39P1-17406,0.6912411351998647
202,car_16.0,30F-96054,0.5958312079310417
202,motorcycle_17.0,29F5-5565,0.8228629622608423
202,motorcycle_19.0,29P1-38569,0.8154754340648651
202,motorcycle_21.0,17B4-34807,0.8998373084598117
202,motorcycle_22.0,29H1-85853,0.9371684061156379
202,motorcycle_23.0,17B4-34807,0.9118257098727756
202,motorcycle_24.0,29H1-85853,0.9357910023795234
203,car_16.0,30F-96054,0.6404112540185452
203,motorcycle_17.0,29F5-5565,0.7512133680284023
203,motorcycle_21.0,17B4-34807,0.763877203894986
203,motorcycle_22.0,29H1-85853,0.9338732361793518
203,motorcycle_23.0,17B4-34807,0.7801438089874055
203,motorcycle_24.0,29H1-85853,0.9356387191348605
204,car_16.0,30F-96054,0.5793314725160599
204,motorcycle_17.0,29F5-5565,0.7967509105801582
204,motorcycle_19.0,29P1-38568,0.7644937849707074
204,motorcycle_22.0,29H1-85853,0.9394069314002991
204,motorcycle_24.0,29H1-85853,0.9359023306104872
205,motorcycle_12.0,39P1-17406,0.7131110462877486
205,car_16.0,30F-96054,0.5794585458934307
205,motorcycle_17.0,29F5-5565,0.8598317950963974
205,motorcycle_19.0,29P1-38569,0.8113287654187944
205,motorcycle_22.0,29H1-85853,0.9382735821935866
205,motorcycle_23.0,18A-84807,0.7886325493454933
205,motorcycle_24.0,29H1-85853,0.9379517965846591
206,car_16.0,30F-96054,0.596025612205267
206,motorcycle_17.0,29F5-5565,0.7789204344153404
206,motorcycle_22.0,29H1-85853,0.9391172197129991
206,motorcycle_24.0,29H1-85853,0.9349543783399794
207,car_16.0,30F-96054,0.6466495282948017
207,motorcycle_17.0,29F5-5565,0.7356166616082191
207,motorcycle_19.0,29P1-38569,0.7950184229347441
207,motorcycle_22.0,29H1-85853,0.9381076561080085
207,motorcycle_24.0,29H1-85853,0.9373704526159499
208,car_16.0,30F-96054,0.6112623661756516
208,motorcycle_17.0,29F5-5565,0.7746088169515133
208,motorcycle_19.0,29P1-38569,0.8098051879141066
208,motorcycle_22.0,29H1-85853,0.9363053109910753
208,motorcycle_24.0,29H1-85853,0.9363053109910753
209,car_16.0,30F-96054,0.543855999596417
209,motorcycle_17.0,29F5-5565,0.7756680715829134
209,motorcycle_19.0,29P1-38568,0.8172338406244913
209,motorcycle_22.0,29H1-85853,0.9340621166759067
209,motorcycle_24.0,29H1-85853,0.9367689291636149
210,car_16.0,30F-96054,0.6439510881900787
210,motorcycle_17.0,29F5-5565,0.8407614976167679
210,motorcycle_19.0,99P1-38568,0.7671025825871362
210,motorcycle_22.0,29H1-85853,0.93637705511517
210,motorcycle_24.0,29H1-85853,0.9358251425955031
211,motorcycle_12.0,13P1-4068,0.6333412453532219
211,car_16.0,30F-96054,0.5951002724468708
211,motorcycle_17.0,29F5-5565,0.8344432003796101
211,motorcycle_22.0,29H1-85853,0.937934524483151
211,motorcycle_24.0,29H1-85853,0.937934524483151
212,car_16.0,30F-96054,0.5519612617790699
212,motorcycle_17.0,29F5-5565,0.8550858199596405
212,motorcycle_19.0,99P1-38568,0.6740304827690125
212,motorcycle_22.0,29H1-85853,0.9321857558356391
212,motorcycle_23.0,17B4-84807,0.8254352344406976
212,motorcycle_24.0,29H1-85853,0.9335326486163669
212,motorcycle_25.0,29K1-80754,0.4897010839647717
213,car_16.0,30F-96054,0.5104466462507844
213,motorcycle_17.0,29F5-5565,0.8031700737774372
213,motorcycle_19.0,29P1-38569,0.7734035121070014
213,motorcycle_22.0,29H1-85853,0.9353115558624268
213,motorcycle_23.0,17B4-84807,0.8758891489770677
213,motorcycle_24.0,29H1-85853,0.9361395041147867
213,motorcycle_25.0,29K1-80754,0.5483403040303124
214,motorcycle_12.0,83P1-17403,0.623036572502719
214,car_16.0,30F-96054,0.5195110915228724
214,motorcycle_17.0,29F5-5565,0.8427292183041573
214,motorcycle_22.0,29H1-85853,0.9329426288604736
214,motorcycle_23.0,17B4-34807,0.8596078091197543
214,motorcycle_24.0,29H1-85853,0.9316630562146505
215,motorcycle_12.0,83P1-17403,0.6445449822478824
215,car_16.0,30F-96054,0.6030883714556694
215,motorcycle_22.0,29H1-85853,0.9383296171824137
215,motorcycle_23.0,17B4-34807,0.876425478193495
215,motorcycle_24.0,29H1-85853,0.9373196562131246
216,motorcycle_12.0,83P1-17403,0.6577159216006597
216,car_16.0,30F-96054,0.4858226487413049
216,motorcycle_17.0,29F5-5565,0.8355729393661022
216,motorcycle_19.0,29P1-38568,0.8213986886872185
216,motorcycle_22.0,29H1-85853,0.938997381263309
216,motorcycle_23.0,17B4-84807,0.8400241136550903
216,motorcycle_24.0,29H1-85853,0.9348307119475471
216,motorcycle_25.0,29K1-80764,0.6108982976939943
217,motorcycle_12.0,83P1-17403,0.5653667656911744
217,car_16.0,30F-96054,0.6709799617528915
217,motorcycle_19.0,29P1-38568,0.7870708472198911
217,motorcycle_22.0,29H1-85853,0.9414417611228095
217,motorcycle_23.0,17B4-34807,0.8512948022948371
217,motorcycle_24.0,29H1-85853,0.9388124942779541
217,motorcycle_25.0,29K1-80764,0.634268249074618
218,motorcycle_12.0,83P1-17405,0.5466081963645087
218,car_16.0,30F-96054,0.5325117819011211
218,motorcycle_17.0,29F5-5565,0.8219822738319635
218,motorcycle_19.0,29P1-38568,0.8315643403265212
218,motorcycle_22.0,29H1-85853,0.9341987702581618
218,motorcycle_23.0,17B4-34807,0.8525633348359002
218,motorcycle_24.0,29H1-85853,0.9356256127357483
219,car_16.0,30F-96054,0.5092632994055748
219,motorcycle_17.0,29F5-5565,0.8141968231648207
219,motorcycle_19.0,29P1-38568,0.7319250504175822
219,motorcycle_22.0,29H1-5853,0.9069332256913185
219,motorcycle_23.0,17B4-34802,0.887037542131212
219,motorcycle_24.0,29H1-85853,0.8344331350591447
219,motorcycle_25.0,29K1-80734,0.579794446627299
220,motorcycle_12.0,83P1-17403,0.6460321992635727
220,car_16.0,30F-96054,0.5216866042464972
220,motorcycle_19.0,29P1-38568,0.7160257564650642
221,car_16.0,30F-96054,0.5116763096302748
221,motorcycle_17.0,29F5-5565,0.8573099188506603
221,motorcycle_19.0,29P1-38568,0.849514901638031
221,motorcycle_23.0,17B4-34802,0.7626035064458847
221,motorcycle_25.0,29K1-80754,0.5921228991614448
222,motorcycle_12.0,13P1-4068,0.5140036530792713
222,car_16.0,30F-96054,0.5746206492185593
222,motorcycle_19.0,29P1-38568,0.6930769185225168
223,car_16.0,30F-96054,0.5349737517535686
223,motorcycle_17.0,29F5-5565,0.8234025556594133
223,motorcycle_19.0,29P1-38568,0.7837908764680227
223,motorcycle_23.0,17B4-84802,0.8100548585255941
224,car_16.0,30F-96054,0.5598778910934925
224,motorcycle_19.0,29P1-38568,0.7496743218766319
224,motorcycle_23.0,18P4-34802,0.6990101105637021
225,car_16.0,30F-96054,0.5450248830020428
225,motorcycle_19.0,29P1-38569,0.7265321214993795
225,motorcycle_23.0,18A-34802,0.7960976883769035
226,motorcycle_19.0,29P1-38569,0.7169664833280776
227,car_16.0,30F-96054,0.5210234392434359
227,motorcycle_17.0,29F5-5565,0.8470758646726608
227,motorcycle_19.0,29P1-38569,0.7896285156408945
227,motorcycle_23.0,18A-84802,0.8267340660095215
227,motorcycle_25.0,29K1-90764,0.6198082698716058
228,motorcycle_12.0,30P1-1740,0.6606766246259212
228,motorcycle_17.0,29F5-5565,0.8843488171696663
228,motorcycle_19.0,29P1-38569,0.7712164123853048
228,motorcycle_23.0,18A-34802,0.838984802365303
229,motorcycle_12.0,30P1-17406,0.6131050040324529
229,car_16.0,30F-96054,0.44421907141804695
229,motorcycle_19.0,29P1-38569,0.797038733959198
230,motorcycle_12.0,30P1-1740,0.6807424686849117
230,motorcycle_19.0,99P1-38569,0.7598764134777917
230,motorcycle_23.0,18A-34807,0.7881132587790489
230,motorcycle_25.0,29K1-90754,0.6191134552160898
230,motorcycle_24.0,29H1-85863,0.6939787533548143
231,motorcycle_12.0,30P1-17406,0.6517652240064409
231,car_16.0,30F-96054,0.417240253649652
231,motorcycle_19.0,29P1-38569,0.8206607302029928
231,motorcycle_23.0,18A-84802,0.830247588455677
232,motorcycle_12.0,30P1-17406,0.6190815733538734
232,car_16.0,30F-96054,0.468490082770586
232,motorcycle_19.0,29P1-38569,0.8367596202426486
232,motorcycle_23.0,18A-34807,0.7691862434148788
232,motorcycle_25.0,29K1-9075,0.6749019846320152
232,motorcycle_24.0,29H1-85853,0.8796420693397522
233,motorcycle_12.0,30P1-17406,0.7374638319015503
233,car_16.0,30F-96054,0.501065656542778
233,motorcycle_19.0,29P1-38569,0.7820323639445834
233,motorcycle_23.0,18A-34807,0.782248429954052
233,motorcycle_25.0,29K1-90754,0.6829493112034268
233,motorcycle_24.0,29H1-85853,0.8766186303562589
234,motorcycle_12.0,30P1-17406,0.7703902853859795
234,car_16.0,30F-96054,0.5494518559426069
234,motorcycle_19.0,29P1-38569,0.6919593645466698
234,motorcycle_23.0,18A-34807,0.7974341325461864
234,motorcycle_25.0,29K1-30754,0.505262522233857
234,motorcycle_24.0,29H1-85853,0.8438919650183784
235,car_16.0,30F-96054,0.586270984262228
235,motorcycle_19.0,29P1-38569,0.6618246651358075
235,motorcycle_25.0,29K1-86075,0.4708780224124591
235,motorcycle_24.0,29H1-85853,0.8421015805668302
235,motorcycle_28.0,30L7-8597,0.8927825391292572
236,car_16.0,30F-96054,0.5830981843173504
236,motorcycle_19.0,29P1-38569,0.5607813364929624
236,motorcycle_25.0,29K1-38754,0.46073344101508457
236,motorcycle_24.0,29H1-85853,0.9164399637116326
236,motorcycle_28.0,30L7-8597,0.8927217572927475
237,car_16.0,30F-96054,0.5937154479324818
237,motorcycle_19.0,29P1-3569,0.6969516575336456
237,motorcycle_25.0,29K1-8075,0.5336177125573158
237,motorcycle_24.0,29H1-85853,0.9182904362678528
237,motorcycle_28.0,30L7-8597,0.9119143262505531
238,car_16.0,30F-96054,0.6035330258309841
238,motorcycle_19.0,23P1-38569,0.5966943005720774
238,motorcycle_23.0,18A7-3480,0.6617719829082489
238,motorcycle_25.0,29K1-8754,0.5760543569922447
238,motorcycle_24.0,29H1-85853,0.9203199677997165
238,motorcycle_28.0,30L7-8597,0.9133295640349388
239,car_16.0,30F-96054,0.5734740924090147
239,motorcycle_19.0,29P1-38559,0.5710150665707059
239,motorcycle_23.0,11B4-34807,0.7393865171406004
239,motorcycle_24.0,29H1-85853,0.8971907496452332
239,motorcycle_28.0,30L7-8597,0.9172053188085556
240,motorcycle_19.0,29P1-38565,0.5690719501839744
240,motorcycle_24.0,29H1-85853,0.914373066690233
240,motorcycle_28.0,30L7-8597,0.9216253980994225
241,motorcycle_12.0,30P1-17408,0.5249258610937331
241,car_16.0,30F-96054,0.540162144228816
241,motorcycle_19.0,29P1-43856,0.6866521239280701
241,motorcycle_25.0,29K1-8074,0.5644759498536587
241,motorcycle_24.0,29H1-85853,0.9198996755811903
241,motorcycle_28.0,30L7-8597,0.9207653626799583
242,motorcycle_19.0,29P1-3855,0.6975126899778843
242,motorcycle_25.0,29K1-89074,0.48853126499387955
242,motorcycle_24.0,29H1-85853,0.9217312468422784
242,motorcycle_28.0,30L7-8597,0.9095247983932495
243,car_16.0,30F-96054,0.5207007676362991
243,motorcycle_19.0,29P1-3855,0.6502783074975014
243,motorcycle_23.0,18A-34807,0.7923054844141006
243,motorcycle_25.0,29K1-8074,0.6342211365699768
243,motorcycle_24.0,29H1-85853,0.9284101261032952
243,motorcycle_28.0,30L7-8597,0.8796449676156044
244,car_16.0,30F-96054,0.5198562601581216
244,motorcycle_24.0,29H1-85853,0.9200385808944702
244,motorcycle_28.0,30L7-8597,0.8937979266047478
245,motorcycle_12.0,10K1-1740,0.5701298601925373
245,car_16.0,30F-96054,0.515998151153326
245,motorcycle_25.0,29K1-80764,0.6756106052133772
245,motorcycle_24.0,29H1-85853,0.9295800460709466
245,motorcycle_28.0,30L7-8597,0.8989508599042892
246,motorcycle_12.0,10P1-17408,0.5575221247143216
246,car_16.0,30F-96054,0.5395576162263751
246,motorcycle_23.0,19A-34807,0.6816832385957241
246,motorcycle_25.0,29K1-80764,0.618736681010988
246,motorcycle_24.0,29H1-85853,0.9281634224785699
246,motorcycle_28.0,30L7-8597,0.8958581537008286
247,motorcycle_12.0,30P1-17408,0.5486545082595613
247,car_16.0,30F-96054,0.5190217848867178
247,motorcycle_19.0,29P1-38565,0.5416906194554435
247,motorcycle_23.0,19A-34807,0.7052055299282074
247,motorcycle_24.0,29H1-85853,0.9167704979578654
247,motorcycle_28.0,30L7-8597,0.9022506475448608
248,car_16.0,30F-96054,0.5204278444871306
248,motorcycle_23.0,31P4-8072,0.3845371250063181
248,motorcycle_24.0,29H1-85853,0.9294840296109518
248,motorcycle_28.0,30L7-8597,0.8698749989271164
249,car_16.0,30F-96054,0.5509389080107212
249,motorcycle_17.0,29S-53665,0.638350285589695
249,motorcycle_24.0,29H1-85853,0.9265341493818495
249,motorcycle_28.0,30L7-8597,0.8891573548316956
250,motorcycle_12.0,10K1-17406,0.572740900847647
250,car_16.0,30F-96054,0.6371787190437317
250,motorcycle_17.0,29S-55665,0.6821945533156395
250,motorcycle_19.0,28P1-3558,0.5468741990625858
250,motorcycle_23.0,11P4-34802,0.5313216067022748
250,motorcycle_24.0,29H1-85853,0.9302359885639615
250,motorcycle_28.0,30L7-8597,0.8530258759856224
251,car_16.0,30F-96054,0.5707819107919931
251,motorcycle_19.0,29P1-3855,0.6238672658801079
251,motorcycle_25.0,29K1-96764,0.6105316066079669
251,motorcycle_24.0,29H1-85853,0.9209282729360793
251,motorcycle_28.0,30L7-8597,0.8656283542513847
252,car_16.0,30F-96054,0.6276881881058216
252,motorcycle_19.0,29E1-3553,0.4643665459007025
252,motorcycle_25.0,29K1-96764,0.6735964251889123
252,motorcycle_24.0,29H1-85853,0.9275394678115845
252,motorcycle_28.0,30L7-8597,0.8878374621272087
253,car_16.0,30F-96054,0.5152498669922352
253,motorcycle_25.0,29K1-96764,0.5902577274375491
253,motorcycle_24.0,29H1-85853,0.9252412716547648
253,motorcycle_28.0,30L7-8597,0.8688247799873352
254,car_16.0,30F-96054,0.5363422930240631
254,motorcycle_24.0,29H1-85853,0.9255578517913818
255,car_16.0,30F-96054,0.510796308517456
255,motorcycle_19.0,26P1-38553,0.5259915747576289
255,motorcycle_24.0,29H1-85853,0.9212663637267219
255,motorcycle_28.0,30L7-8597,0.8375948667526245
256,car_16.0,30F-96054,0.5076984651386738
256,motorcycle_24.0,29H1-85853,0.9292090071572198
256,motorcycle_28.0,30L7-8597,0.8355744257569313
257,motorcycle_12.0,10P1-41740,0.4766407402025329
257,car_16.0,30F-96054,0.5528941042721272
257,motorcycle_19.0,26P1-38566,0.42702387935585445
257,motorcycle_24.0,29H1-85853,0.9261905153592428
258,car_16.0,30F-96054,0.533139793202281
258,motorcycle_17.0,39P3-3823,0.28084095008671284
258,motorcycle_24.0,29H1-85853,0.9290845592816671
258,motorcycle_28.0,30L7-8597,0.879527248442173
259,car_16.0,30F-96054,0.5832121688872576
259,motorcycle_23.0,19A-48027,0.700680173933506
259,motorcycle_24.0,29H1-85853,0.9333994719717238
260,car_16.0,30F-96054,0.5065248254686594
260,motorcycle_24.0,29H1-85853,0.9289583166440328
260,motorcycle_28.0,30L7-8597,0.8123580012470484
261,car_16.0,30F-96054,0.48489742912352085
261,motorcycle_25.0,29K1-30764,0.516464421318637
261,motorcycle_24.0,29H1-85853,0.9234654638502333
261,motorcycle_28.0,30L7-8597,0.828693687915802
262,car_16.0,30F-96054,0.5685197208076715
262,motorcycle_24.0,29H1-85853,0.9270098275608487
262,motorcycle_28.0,30L7-8597,0.8020401336252689
263,car_16.0,30F-96054,0.5018050465732813
263,motorcycle_24.0,29H1-85853,0.9276301330990262
264,car_16.0,30F-96054,0.4755334658548236
264,motorcycle_25.0,29K1-30764,0.5330530289146636
264,motorcycle_24.0,29H1-85853,0.9335185686747233
264,motorcycle_28.0,30L7-8597,0.8293847590684891
265,motorcycle_12.0,30A1-1740,0.6003085747361183
265,motorcycle_25.0,29K1-80764,0.6009736690256331
265,motorcycle_24.0,29H1-85853,0.9276956915855408
265,motorcycle_28.0,30L7-8597,0.8184793051332235
266,car_16.0,30F-96054,0.4554818067699671
266,motorcycle_25.0,29K1-30764,0.5303871664736006
266,motorcycle_24.0,29H1-85853,0.9283585747083029
266,motorcycle_28.0,30L7-8597,0.8477106690406799
267,car_16.0,30F-96054,0.5363216195255518
267,motorcycle_25.0,29K1-30764,0.534771603014734
267,motorcycle_24.0,29H1-85853,0.9253849254714118
267,motorcycle_28.0,30L7-8597,0.7479182370007038
268,car_16.0,30F-96054,0.5270459372550249
268,motorcycle_25.0,29K1-8074,0.5797644592821598
268,motorcycle_24.0,29H1-85853,0.929201689031389
268,motorcycle_28.0,30L7-8597,0.7813877612352371
269,car_16.0,30F-96054,0.4804485905915499
269,motorcycle_25.0,29K1-30764,0.4855429099665748
269,motorcycle_24.0,29H1-85853,0.9283915625678169
269,motorcycle_28.0,30L7-8597,0.8495770245790482
270,car_16.0,30F-96054,0.5104797575622797
270,motorcycle_25.0,29K1-0764,0.5452239941805601
270,motorcycle_24.0,29H1-85853,0.9443981515036689
270,motorcycle_28.0,30L7-8597,0.8744804561138153
271,car_16.0,30F-96054,0.4848167169839144
271,motorcycle_24.0,29H1-85853,0.9303746488359239
271,motorcycle_28.0,30L7-8597,0.8608449101448059
272,car_16.0,30F-96054,0.4997084215283394
272,motorcycle_24.0,29H1-85853,0.9332875808080038
272,motorcycle_28.0,30L7-8597,0.8768763840198517
273,car_16.0,30F-96054,0.5209967056289315
273,motorcycle_24.0,29H1-85853,0.9300528367360433
273,motorcycle_28.0,30L7-8597,0.8828980624675751
274,car_16.0,30F-96054,0.5128248445689678
274,motorcycle_24.0,29H1-85853,0.9109290175967746
274,motorcycle_28.0,30L7-8597,0.8897005692124367
275,car_16.0,30F-96054,0.4819365246221423
275,motorcycle_24.0,29H1-85853,0.928596297899882
275,motorcycle_28.0,30L7-8597,0.875973142683506
276,car_16.0,30F-96054,0.4898236431181431
276,motorcycle_24.0,29H1-85853,0.9274763266245524
276,motorcycle_28.0,30L7-8597,0.8747208192944527
277,motorcycle_24.0,29H1-85853,0.9255891574753655
277,motorcycle_28.0,30L7-8597,0.8999555259943008
278,car_16.0,30F-96054,0.4840048775076866
278,motorcycle_24.0,29H1-85853,0.9253436658117506
278,motorcycle_28.0,30L7-8597,0.8923006802797318
279,car_16.0,30F-96054,0.4831606764346361
279,motorcycle_25.0,29K1-0764,0.5085900258272886
279,motorcycle_24.0,29H1-85853,0.920689046382904
279,motorcycle_28.0,30L7-8597,0.8561986610293388
280,motorcycle_25.0,29K1-02764,0.4863926519950231
280,motorcycle_24.0,29H1-85853,0.9281878934966193
280,motorcycle_28.0,30L7-8597,0.8544947057962418
281,motorcycle_24.0,29H1-85853,0.9296100007163154
281,motorcycle_28.0,30L7-8597,0.8783200085163116
282,car_16.0,30F-96054,0.4938832279294729
282,motorcycle_25.0,21K1-07654,0.49085355798403424
282,motorcycle_24.0,29H1-85853,0.9258878893322415
282,motorcycle_28.0,30L7-8597,0.8869688808917999
283,motorcycle_24.0,29H1-85853,0.9268797702259488
283,motorcycle_28.0,30L7-8597,0.8433135896921158
284,car_16.0,30F-96054,0.5194748565554619
284,motorcycle_24.0,29H1-8597,0.8269333969801664
284,motorcycle_28.0,30L7-8597,0.8618530780076981
285,car_16.0,30F-96054,0.4793763579800725
285,motorcycle_28.0,30L7-8597,0.8630443960428238
286,car_16.0,30F-96054,0.5316699389368296
286,motorcycle_24.0,29H1-85853,0.9101974036958482
286,motorcycle_28.0,30L7-8597,0.8547716364264488
287,motorcycle_25.0,29K1-0754,0.5097861886024475
287,motorcycle_24.0,29H1-85853,0.9319424231847128
287,motorcycle_28.0,30L7-8597,0.8364747315645218
288,car_16.0,30F-96054,0.4947282653301954
288,motorcycle_25.0,29H1-80764,0.4901090231206682
288,motorcycle_24.0,29H1-85853,0.9300278094079759
288,motorcycle_28.0,30L7-8597,0.8717876076698303
289,motorcycle_25.0,29K1-80764,0.5914954046408335
289,motorcycle_24.0,29H1-85853,0.932006385591295
289,motorcycle_28.0,30L7-8597,0.8501432463526726
290,car_16.0,30F-96054,0.48875454254448414
290,motorcycle_17.0,29E1-53555,0.40562060640917885
290,motorcycle_24.0,29H1-85853,0.9319742189513313
290,motorcycle_28.0,30L7-8597,0.8645205199718475
291,car_16.0,30F-96054,0.4849151764065027
291,motorcycle_25.0,29K1-80764,0.5425528933604559
291,motorcycle_24.0,29H1-85853,0.9252456691530015
291,motorcycle_28.0,30L7-8597,0.8706837370991707
291,motorcycle_36.0,29B2-00900,0.6943775845898522
292,motorcycle_25.0,29K1-38754,0.5771145042445924
292,motorcycle_24.0,29H1-85853,0.9298503663804796
292,motorcycle_28.0,30L7-8597,0.867889329791069
292,motorcycle_36.0,29E2-93980,0.8911618789037069
293,motorcycle_24.0,29H1-85853,0.9311531451013353
293,motorcycle_28.0,30L7-8597,0.8697320222854614
294,car_16.0,30F-96054,0.4498099237680435
294,motorcycle_24.0,29H1-85853,0.9317032959726121
294,motorcycle_28.0,30L7-8597,0.8218760266900063
295,motorcycle_17.0,29E3-5565,0.3429453745484352
